,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
201,2022-10-28,0.21226798352209922,-0.38958194509410105,0.8012310162204387,0.21226798352209922,0.21226798352209922,-0.023438835113054782,-0.023438835113054782,-0.023438835113054782,-0.023438835113054782,-0.023438835113054782,-0.023438835113054782,0.0,0.0,0.0,0.18882914840904444
202,2022-10-31,0.22981665630396755,-0.34699202755000064,0.9250986224789665,0.22981665630396755,0.22981665630396755,0.040359886397158984,0.040359886397158984,0.040359886397158984,0.040359886397158984,0.040359886397158984,0.040359886397158984,0.0,0.0,0.0,0.27017654270112657
203,2022-11-01,0.2356662138979237,-0.3772694640752665,0.7884339502084509,0.2356662138979237,0.2356662138979237,-0.018495463997592484,-0.018495463997592484,-0.018495463997592484,-0.018495463997592484,-0.018495463997592484,-0.018495463997592484,0.0,0.0,0.0,0.2171707499003312
204,2022-11-02,0.2415157714918798,-0.3491942420419654,0.8452863074438914,0.2415157714918798,0.2415157714918798,0.003958967381896352,0.003958967381896352,0.003958967381896352,0.003958967381896352,0.003958967381896352,0.003958967381896352,0.0,0.0,0.0,0.24547473887377616
205,2022-11-03,0.24736532908583592,-0.3713467566484804,0.809651882969645,0.24736532908583592,0.24736532908583592,-0.030911492048459367,-0.030911492048459367,-0.030911492048459367,-0.030911492048459367,-0.030911492048459367,-0.030911492048459367,0.0,0.0,0.0,0.21645383703737656
206,2022-11-04,0.25321488667979203,-0.3671069304454217,0.8761672849765073,0.25321488667979203,0.25321488667979203,-0.023438835113219737,-0.023438835113219737,-0.023438835113219737,-0.023438835113219737,-0.023438835113219737,-0.023438835113219737,0.0,0.0,0.0,0.2297760515665723
207,2022-11-07,0.27076355946166014,-0.3112773606499134,0.869941504340451,0.27076355946166014,0.27076355946166014,0.040359886397235235,0.040359886397235235,0.040359886397235235,0.040359886397235235,0.040359886397235235,0.040359886397235235,0.0,0.0,0.0,0.3111234458588954
208,2022-11-08,0.27661311705561625,-0.333478678120976,0.8775415473894984,0.27661311705561625,0.27661311705561625,-0.01849546399763179,-0.01849546399763179,-0.01849546399763179,-0.01849546399763179,-0.01849546399763179,-0.01849546399763179,0.0,0.0,0.0,0.25811765305798445
209,2022-11-09,0.28246267464957237,-0.343615395483225,0.9080511164164818,0.28246267464957237,0.28246267464957237,0.003958967381867607,0.003958967381867607,0.003958967381867607,0.003958967381867607,0.003958967381867607,0.003958967381867607,0.0,0.0,0.0,0.28642164203144
210,2022-11-10,0.2883122322435285,-0.35923716454672733,0.843699918113617,0.2883122322435285,0.2883122322435285,-0.030911492048437475,-0.030911492048437475,-0.030911492048437475,-0.030911492048437475,-0.030911492048437475,-0.030911492048437475,0.0,0.0,0.0,0.257400740195091
211,2022-11-11,0.2941617898374846,-0.3409323647369461,0.8997212829394983,0.2941617898374846,0.2941617898374846,-0.023438835113098112,-0.023438835113098112,-0.023438835113098112,-0.023438835113098112,-0.023438835113098112,-0.023438835113098112,0.0,0.0,0.0,0.27072295472438646
212,2022-11-14,0.3117104626193527,-0.283915003998633,0.9128571146253053,0.3117104626193527,0.3117104626193527,0.0403598863972261,0.0403598863972261,0.0403598863972261,0.0403598863972261,0.0403598863972261,0.0403598863972261,0.0,0.0,0.0,0.3520703490165788
213,2022-11-16,0.3234095778072649,-0.24770256386499173,0.9127762319021471,0.3234095778072649,0.3234095778072649,0.003958967381838857,0.003958967381838857,0.003958967381838857,0.003958967381838857,0.003958967381838857,0.003958967381838857,0.0,0.0,0.0,0.3273685451891038
214,2022-11-17,0.32925913540122104,-0.3279868508374911,0.9197479721680472,0.32925913540122104,0.32925913540122104,-0.030911492048546436,-0.030911492048546436,-0.030911492048546436,-0.030911492048546436,-0.030911492048546436,-0.030911492048546436,0.0,0.0,0.0,0.2983476433526746
215,2022-11-18,0.33510869299517715,-0.28266854045654477,0.9120994026172218,0.33510869299517715,0.33510869299517715,-0.023438835113323363,-0.023438835113323363,-0.023438835113323363,-0.023438835113323363,-0.023438835113323363,-0.023438835113323363,0.0,0.0,0.0,0.3116698578818538
216,2022-11-21,0.3526573657770452,-0.18558848908462788,1.0104258049312014,0.3526573657770452,0.3526573657770452,0.04035988639721696,0.04035988639721696,0.04035988639721696,0.04035988639721696,0.04035988639721696,0.04035988639721696,0.0,0.0,0.0,0.39301725217426214
217,2022-11-22,0.3585069233710014,-0.2629643330543034,0.9502303930571436,0.3585069233710014,0.3585069233710014,-0.018495463997638767,-0.018495463997638767,-0.018495463997638767,-0.018495463997638767,-0.018495463997638767,-0.018495463997638767,0.0,0.0,0.0,0.34001145937336263
218,2022-11-23,0.3643564809649575,-0.22356141775378308,0.9728679137522145,0.3643564809649575,0.3643564809649575,0.003958967381852474,0.003958967381852474,0.003958967381852474,0.003958967381852474,0.003958967381852474,0.003958967381852474,0.0,0.0,0.0,0.36831544834680996
219,2022-11-25,0.3760555961528697,-0.2639121068748978,0.9667857312464561,0.3760555961528697,0.3760555961528697,-0.02343883511320175,-0.02343883511320175,-0.02343883511320175,-0.02343883511320175,-0.02343883511320175,-0.02343883511320175,0.0,0.0,0.0,0.35261676103966794
220,2022-11-28,0.39360426893473777,-0.18279516777990043,1.0543101133449322,0.39360426893473777,0.39360426893473777,0.04035988639729319,0.04035988639729319,0.04035988639729319,0.04035988639729319,0.04035988639729319,0.04035988639729319,0.0,0.0,0.0,0.433964155332031
221,2022-11-29,0.39945382652869393,-0.2303111580405184,1.0011675456687883,0.39945382652869393,0.39945382652869393,-0.01849546399764225,-0.01849546399764225,-0.01849546399764225,-0.01849546399764225,-0.01849546399764225,-0.01849546399764225,0.0,0.0,0.0,0.3809583625310517
222,2022-11-30,0.40530338412265005,-0.2049494055103087,1.0050440725247305,0.40530338412265005,0.40530338412265005,0.00395896738191622,0.00395896738191622,0.00395896738191622,0.00395896738191622,0.00395896738191622,0.00395896738191622,0.0,0.0,0.0,0.40926235150456625
223,2022-12-01,0.4111529417166059,-0.22595286667915662,0.9523578791890039,0.4111529417166059,0.4111529417166059,-0.030911492048633506,-0.030911492048633506,-0.030911492048633506,-0.030911492048633506,-0.030911492048633506,-0.030911492048633506,0.0,0.0,0.0,0.38024144966797235
224,2022-12-02,0.41700249931056227,-0.2301513506921887,0.9934954931986232,0.41700249931056227,0.41700249931056227,-0.023438835113223422,-0.023438835113223422,-0.023438835113223422,-0.023438835113223422,-0.023438835113223422,-0.023438835113223422,0.0,0.0,0.0,0.39356366419733885
225,2022-12-03,0.4228520569045181,-0.17366419806091007,1.04063680783499,0.4228520569045181,0.42286157912543537,0.01426344171176704,0.01426344171176704,0.01426344171176704,0.01426344171176704,0.01426344171176704,0.01426344171176704,0.0,0.0,0.0,0.4371154986162851
226,2022-12-04,0.4287016144984745,-0.16877713467737804,1.011765961500949,0.4286724950337436,0.42887523030647823,0.014263495668558572,0.014263495668558572,0.014263495668558572,0.014263495668558572,0.014263495668558572,0.014263495668558572,0.0,0.0,0.0,0.44296511016703305
227,2022-12-05,0.4345511720924303,-0.1604279976348475,1.1254289262402764,0.4343801052592905,0.43492431518779107,0.04035988639728405,0.04035988639728405,0.04035988639728405,0.04035988639728405,0.04035988639728405,0.04035988639728405,0.0,0.0,0.0,0.4749110584897144
228,2022-12-06,0.4404007296863867,-0.17371692275128933,1.0861293704584738,0.44002982266906204,0.44106521363616896,-0.018495463997681563,-0.018495463997681563,-0.018495463997681563,-0.018495463997681563,-0.018495463997681563,-0.018495463997681563,0.0,0.0,0.0,0.4219052656887052
229,2022-12-07,0.4462502872803426,-0.1488891529503171,1.1225946755517833,0.4455600323437924,0.4471978790695232,0.003958967381794979,0.003958967381794979,0.003958967381794979,0.003958967381794979,0.003958967381794979,0.003958967381794979,0.0,0.0,0.0,0.45020925466213757
230,2022-12-08,0.45209984487429844,-0.17604771350849516,1.0142397806272276,0.4511097903007165,0.4534064536165107,-0.03091149204861162,-0.03091149204861162,-0.03091149204861162,-0.03091149204861162,-0.03091149204861162,-0.03091149204861162,0.0,0.0,0.0,0.42118835282568684
231,2022-12-09,0.45794940246825483,-0.17131286782974697,1.0298226273400293,0.4565038517624186,0.45985032432841766,-0.023438835113305388,-0.023438835113305388,-0.023438835113305388,-0.023438835113305388,-0.023438835113305388,-0.023438835113305388,0.0,0.0,0.0,0.4345105673549494
232,2022-12-10,0.46379896006221066,-0.11961535750597245,1.1233033102110521,0.46196879056624707,0.4663174274332891,0.014263441711821695,0.014263441711821695,0.014263441711821695,0.014263441711821695,0.014263441711821695,0.014263441711821695,0.0,0.0,0.0,0.47806240177403236
233,2022-12-11,0.46964851765616705,-0.1015198823442433,1.1009803500763369,0.4674443618699235,0.4724556125595158,0.014263495668631254,0.014263495668631254,0.014263495668631254,0.014263495668631254,0.014263495668631254,0.014263495668631254,0.0,0.0,0.0,0.48391201332479833
234,2022-12-12,0.4754980752501229,-0.10985734651751304,1.1118443897359753,0.47281078637740376,0.4789389830684576,0.04035988639724696,0.04035988639724696,0.04035988639724696,0.04035988639724696,0.04035988639724696,0.04035988639724696,0.0,0.0,0.0,0.5158579616473699
235,2022-12-13,0.4813476328440793,-0.15407996967300477,1.0659685108898458,0.47800469786809563,0.48524387481011094,-0.01849546399768505,-0.01849546399768505,-0.01849546399768505,-0.01849546399768505,-0.01849546399768505,-0.01849546399768505,0.0,0.0,0.0,0.46285216884639424
236,2022-12-14,0.4871971904380351,-0.17123053449577594,1.1087707519632837,0.48331338446852556,0.49166776164979903,0.003958967381858725,0.003958967381858725,0.003958967381858725,0.003958967381858725,0.003958967381858725,0.003958967381858725,0.0,0.0,0.0,0.49115615781989386
237,2022-12-15,0.493046748031991,-0.15484018831944432,1.0448379106006749,0.48868998637160804,0.49809865658832875,-0.03091149204841539,-0.03091149204841539,-0.03091149204841539,-0.03091149204841539,-0.03091149204841539,-0.03091149204841539,0.0,0.0,0.0,0.46213525598357563
238,2022-12-16,0.4988963056259474,-0.16322402395103752,1.0594561425299611,0.49414029046013974,0.5046302871982752,-0.023438835113327058,-0.023438835113327058,-0.023438835113327058,-0.023438835113327058,-0.023438835113327058,-0.023438835113327058,0.0,0.0,0.0,0.47545747051262033
239,2022-12-17,0.5047458632199032,-0.10757816835400054,1.1559789809296825,0.4996501595787334,0.5113577454444075,0.01426344171174901,0.01426344171174901,0.01426344171174901,0.01426344171174901,0.01426344171174901,0.01426344171174901,0.0,0.0,0.0,0.5190093049316522
240,2022-12-18,0.5105954208138596,-0.07125951072706158,1.148191923984036,0.5048566713758805,0.5176259208766204,0.014263495668531584,0.014263495668531584,0.014263495668531584,0.014263495668531584,0.014263495668531584,0.014263495668531584,0.0,0.0,0.0,0.5248589164823911
241,2022-12-19,0.5164449784078154,-0.08866656311147883,1.230330002892554,0.5099512697204519,0.5243746824048162,0.04035988639726576,0.04035988639726576,0.04035988639726576,0.04035988639726576,0.04035988639726576,0.04035988639726576,0.0,0.0,0.0,0.5568048648050812
242,2022-12-20,0.5222945360017718,-0.13040783942086764,1.0956046439149414,0.515007730391411,0.5311201590919589,-0.018495463997624417,-0.018495463997624417,-0.018495463997624417,-0.018495463997624417,-0.018495463997624417,-0.018495463997624417,0.0,0.0,0.0,0.5037990720041474
243,2022-12-21,0.5281440935957277,-0.10633179374065906,1.1250733631158873,0.519990746686194,0.5379132068697804,0.003958967381829978,0.003958967381829978,0.003958967381829978,0.003958967381829978,0.003958967381829978,0.003958967381829978,0.0,0.0,0.0,0.5321030609775577
244,2022-12-22,0.5339936511896841,-0.11058733267594989,1.0940457602712912,0.5251939826758245,0.5447984466583748,-0.030911492048524346,-0.030911492048524346,-0.030911492048524346,-0.030911492048524346,-0.030911492048524346,-0.030911492048524346,0.0,0.0,0.0,0.5030821591411597
